.Vial.Label.	Species.Code	Predator.Species.Name	Seamap.Cruise..	Station..	Capture.Date	Content	Weight..g.	Plate.Name	Cleaned?	Extraction.Well.Location	384.PCR.Plate	384.PCR.Well.Location	Ext.Cnt.	Dilution.Plate	Dilution.Well.Location	Primer.Plate.Format	Primer.Plate	Primer.Well.Location	#	Notes	Band	Primer.Dimer	Smear	Non.Specific.Product	Primer.Plate.Format.2	Primer.Plate.2	Primer.Plate	Primer.Well.Location2	Band	Primer.Dimer	Smear	Non.Specific.Product	Well.Clogging	Big.Pool	Gel.Cnt.	Gel.Notes	Final.Nucleic.Acid.Conc...ng.ul.	Final.Volume	Target.ng	Reads.80	Reads.90	Reads.80.l	Reads.90.l	Concatenated.Scoring	Reads
1538-D	Ebip.5	Elagatis bipinnulata				Vert.	0.03	R2G7S2	Yes	C4	SFG 019	B7		R2G7S2D	C4				27		1	0	2	0	384	#3 (384)	3	B7	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1538-E	Ebip.5	Elagatis bipinnulata				Crust.	0.05	R2G7S2	Yes	D4	SFG 019	B8		R2G7S2D	D4				28		2	2	2	0	384	#3 (384)	3	B8	2	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1538-F	Ebip.5	Elagatis bipinnulata				Crust.	0.01	R2G7S2	Yes	E4	SFG 019	C7		R2G7S2D	E4				29		2	1	0	0	384	#3 (384)	3	C7	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1538-G	Ebip.5	Elagatis bipinnulata				Misc.	0.02	R2G7S2	Yes	F4	SFG 019	C8		R2G7S2D	F4				30		2	1	1	0	384	#3 (384)	3	C8	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1538-H	Ebip.5	Elagatis bipinnulata				Misc.	0.02	R2G7S2	Yes	G4	SFG 019	D7		R2G7S2D	G4				31		0	1	0	0	384	#3 (384)	3	D7	0	0	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-A	Ebip.1	Elagatis bipinnulata				Misc.	0.04	R2G7S2	Yes	H4	SFG 019	D8		R2G7S2D	H4				32		0	1	1	0	384	#3 (384)	3	D8	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-B	Ebip.1	Elagatis bipinnulata				fish?	0.02	R2G7S2	Yes	A5	SFG 019	A9		R2G7S2D	A5				33	fin?	0	1	0	0	384	#3 (384)	3	A9	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-C	Ebip.1	Elagatis bipinnulata				Misc.	0.04	R2G7S2	Yes	B5	SFG 019	A10		R2G7S2D	B5				34	vert?	2	2	0	0	384	#3 (384)	3	A10	2	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-D	Ebip.1	Elagatis bipinnulata				Vert.	0.06	R2G7S2	Yes	C5	SFG 019	B9		R2G7S2D	C5				35		1	1	0	0	384	#3 (384)	3	B9	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-E	Ebip.1	Elagatis bipinnulata				Misc.	0.04	R2G7S2	Yes	D5	SFG 019	B10		R2G7S2D	D5				36		0	1	1	0	384	#3 (384)	3	B10	1	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-F	Ebip.1	Elagatis bipinnulata				Crust.	0.06	R2G7S2	Yes	E5	SFG 019	C9		R2G7S2D	E5				37		2	1	1	0	384	#3 (384)	3	C9	0	1	1	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-H	Ebip.1	Elagatis bipinnulata				Misc.	0.08	R2G7S2	Yes	F5	SFG 019	C10		R2G7S2D	F5				38		0	1	1	0	384	#3 (384)	3	C10	0	1	1	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-I	Ebip.1	Elagatis bipinnulata				Misc.	0.04	R2G7S2	Yes	G5	SFG 019	D9		R2G7S2D	G5				39		0	0	0	0	384	#3 (384)	3	D9	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-J	Ebip.1	Elagatis bipinnulata				Crust.	0.05	R2G7S2	Yes	H5	SFG 019	D10		R2G7S2D	H5				40		1	1	2	0	384	#3 (384)	3	D10	0	1	1	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-K	Ebip.1	Elagatis bipinnulata				Crust.	0.02	R2G7S2	Yes	A6	SFG 019	A11		R2G7S2D	A6				41		1	2	1	0	384	#3 (384)	3	A11	0	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-L	Ebip.1	Elagatis bipinnulata				Misc.	0.02	R2G7S2	Yes	B6	SFG 019	A12		R2G7S2D	B6				42		1	2	1	0	384	#3 (384)	3	A12	1	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-M	Ebip.1	Elagatis bipinnulata				scales	0.02	R2G7S2	Yes	C6	SFG 019	B11		R2G7S2D	C6				43		0	1	1	0	384	#3 (384)	3	B11	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-N	Ebip.1	Elagatis bipinnulata				Misc.	0.05	R2G7S2	Yes	D6	SFG 019	B12		R2G7S2D	D6				44		0	1	0	0	384	#3 (384)	3	B12	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-O	Ebip.1	Elagatis bipinnulata				Misc.	0.03	R2G7S2	Yes	E6	SFG 019	C11		R2G7S2D	E6				45		0	1	0	0	384	#3 (384)	3	C11	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-P	Ebip.1	Elagatis bipinnulata				Misc.	0.02	R2G7S2	Yes	F6	SFG 019	C12		R2G7S2D	F6				46		0	2	1	0	384	#3 (384)	3	C12	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-Q	Ebip.1	Elagatis bipinnulata				Crust.	0.02	R2G7S2	Yes	G6	SFG 019	D11		R2G7S2D	G6				47		0	0	2	0	384	#3 (384)	3	D11	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1571-R	Ebip.1	Elagatis bipinnulata				Misc.	<.01	R2G7S2	Yes	H6	SFG 019	D12		R2G7S2D	H6				48	V/small	0	2	0	0	384	#3 (384)	3	D12	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-A	Ebip.2	Elagatis bipinnulata				Misc.	<.01	R2G7S2	Yes	A7	SFG 019	A13		R2G7S2D	A7				49	no rinse	2	1	0	0	384	#3 (384)	3	A13	2	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-B	Ebip.2	Elagatis bipinnulata				Misc.	<.01	R2G7S2	Yes	B7	SFG 019	A14		R2G7S2D	B7				50		2	2	0	0	384	#3 (384)	3	A14	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-C	Ebip.2	Elagatis bipinnulata				Misc.	0.03	R2G7S2	Yes	C7	SFG 019	B13		R2G7S2D	C7				51		0	1	0	0	384	#3 (384)	3	B13	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-D	Ebip.2	Elagatis bipinnulata				Misc.	0.04	R2G7S2	Yes	D7	SFG 019	B14		R2G7S2D	D7				52		1	1	2	0	384	#3 (384)	3	B14	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-E	Ebip.2	Elagatis bipinnulata				Misc.	0.06	R2G7S2	Yes	E7	SFG 019	C13		R2G7S2D	E7				53		2	2	0	0	384	#3 (384)	3	C13	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-F	Ebip.2	Elagatis bipinnulata				Misc.	0.05	R2G7S2	Yes	F7	SFG 019	C14		R2G7S2D	F7				54	small sample	0	2	1	0	384	#3 (384)	3	C14	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-G	Ebip.2	Elagatis bipinnulata				Misc.	0.05	R2G7S2	Yes	G7	SFG 019	D13		R2G7S2D	G7				55		2	2	1	0	384	#3 (384)	3	D13	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-H	Ebip.2	Elagatis bipinnulata				Crust.	0.03	R2G7S2	Yes	H7	SFG 019	D14		R2G7S2D	H7				56		2	2	1	0	384	#3 (384)	3	D14	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-I	Ebip.2	Elagatis bipinnulata				Misc.	<.01	R2G7S2	Yes	A8	SFG 019	A15		R2G7S2D	A8				57	V/small	2	2	0	0	384	#3 (384)	3	A15	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-J	Ebip.2	Elagatis bipinnulata				Crust.	0.03	R2G7S2	Yes	B8	SFG 019	A16		R2G7S2D	B8				58		0	1	0	0	384	#3 (384)	3	A16	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-K	Ebip.2	Elagatis bipinnulata				Crust.	0.01	R2G7S2	Yes	C8	SFG 019	B15		R2G7S2D	C8				59	small sample	2	1	2	0	384	#3 (384)	3	B15	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-L	Ebip.2	Elagatis bipinnulata				Crust.	0.06	R2G7S2	Yes	D8	SFG 019	B16		R2G7S2D	D8				60		0	1	2	0	384	#3 (384)	3	B16	2	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-M	Ebip.2	Elagatis bipinnulata				Fish	0.05	R2G7S2	Yes	E8	SFG 019	C15		R2G7S2D	E8				61		0	1	1	0	384	#3 (384)	3	C15	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-N	Ebip.2	Elagatis bipinnulata				Misc.	0.03	R2G7S2	Yes	F8	SFG 019	C16		R2G7S2D	F8				62		1	1	2	0	384	#3 (384)	3	C16	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-O	Ebip.2	Elagatis bipinnulata				Fish	0.04	R2G7S2	Yes	G8	SFG 019	D15		R2G7S2D	G8				63		0	1	1	0	384	#3 (384)	3	D15	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-P	Ebip.2	Elagatis bipinnulata				Misc.	0.06	R2G7S2	Yes	H8	SFG 019	D16		R2G7S2D	H8				64		0	1	2	0	384	#3 (384)	3	D16	0	1	1	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-Q	Ebip.2	Elagatis bipinnulata				Fish	0.04	R2G7S2	Yes	A9	SFG 019	A17		R2G7S2D	A9				65		2	2	1	0	384	#3 (384)	3	A17	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-R	Ebip.2	Elagatis bipinnulata				Misc.	0.03	R2G7S2	Yes	B9	SFG 019	A18		R2G7S2D	B9				66		0	1	2	0	384	#3 (384)	3	A18	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-S	Ebip.2	Elagatis bipinnulata				Fish	0.03	R2G7S2	Yes	C9	SFG 019	B17		R2G7S2D	C9				67		2	2	2	0	384	#3 (384)	3	B17	2	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-T	Ebip.2	Elagatis bipinnulata				Fish	0.03	R2G7S2	Yes	D9	SFG 019	B18		R2G7S2D	D9				68		2	1	2	0	384	#3 (384)	3	B18	2	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-U	Ebip.2	Elagatis bipinnulata				Misc.	0.05	R2G7S2	Yes	E9	SFG 019	C17		R2G7S2D	E9				69		1	2	1	0	384	#3 (384)	3	C17	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-V	Ebip.2	Elagatis bipinnulata				Vert.	0.05	R2G7S2	Yes	F9	SFG 019	C18		R2G7S2D	F9				70		0	1	1	0	384	#3 (384)	3	C18	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-W	Ebip.2	Elagatis bipinnulata				Vert.	0.03	R2G7S2	Yes	G9	SFG 019	D17		R2G7S2D	G9				71		0	0	1	0	384	#3 (384)	3	D17	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-X	Ebip.2	Elagatis bipinnulata				Vert.	0.04	R2G7S2	Yes	H9	SFG 019	D18		R2G7S2D	H9				72		0	0	1	0	384	#3 (384)	3	D18	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-Y	Ebip.2	Elagatis bipinnulata				Misc.	<.01	R2G7S2	Yes	A10	SFG 019	A19		R2G7S2D	A10				73	small (fish?)	1	1	1	0	384	#3 (384)	3	A19	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-Z	Ebip.2	Elagatis bipinnulata				Misc.	0.02	R2G7S2	Yes	B10	SFG 019	A20		R2G7S2D	B10				74		0	0	1	0	384	#3 (384)	3	A20	2	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-AA	Ebip.2	Elagatis bipinnulata				Misc.	0.08	R2G7S2	Yes	C10	SFG 019	B19		R2G7S2D	C10				75		0	1	1	0	384	#3 (384)	3	B19	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-BB	Ebip.2	Elagatis bipinnulata				scales	0.01	R2G7S2	Yes	D10	SFG 019	B20		R2G7S2D	D10				76	very small	0	1	0	0	384	#3 (384)	3	B20	2	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1572-CC	Ebip.2	Elagatis bipinnulata				Misc.	<.01	R2G7S2	Yes	E10	SFG 019	C19		R2G7S2D	E10				77	seed?	0	1	2	0	384	#3 (384)	3	C19	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-A	Ebip.3	Elagatis bipinnulata				Fish	0.04	R2G7S2	Yes	F10	SFG 019	C20		R2G7S2D	F10				78		0	1	1	0	384	#3 (384)	3	C20	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-B	Ebip.3	Elagatis bipinnulata				Fish	0.04	R2G7S2	Yes	G10	SFG 019	D19		R2G7S2D	G10				79		0	1	1	0	384	#3 (384)	3	D19	0	1	0	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-C	Ebip.3	Elagatis bipinnulata				Misc.	0.03	R2G7S2	Yes	H10	SFG 019	D20		R2G7S2D	H10				80		0	1	1	0	384	#3 (384)	3	D20	0	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-D	Ebip.3	Elagatis bipinnulata				Misc.	0.07	R2G7S2	Yes	A11	SFG 019	A21		R2G7S2D	A11				81		1	1	1	0	384	#3 (384)	3	A21	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-E	Ebip.3	Elagatis bipinnulata				Misc.	0.05	R2G7S2	Yes	B11	SFG 019	A22		R2G7S2D	B11				82		0	1	1	0	384	#3 (384)	3	A22	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-F	Ebip.3	Elagatis bipinnulata				Fish	0.05	R2G7S2	Yes	C11	SFG 019	B21		R2G7S2D	C11				83		0	0	0	0	384	#3 (384)	3	B21	1	1	0	1	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-G	Ebip.3	Elagatis bipinnulata				Misc.	0.05	R2G7S2	Yes	D11	SFG 019	B22		R2G7S2D	D11				84		0	1	0	0	384	#3 (384)	3	B22	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-H	Ebip.3	Elagatis bipinnulata				Misc.	0.03	R2G7S2	Yes	E11	SFG 019	C21		R2G7S2D	E11				85		0	1	2	0	384	#3 (384)	3	C21	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-I	Ebip.3	Elagatis bipinnulata				Crust.	0.03	R2G7S2	Yes	F11	SFG 019	C22		R2G7S2D	F11				86		0	1	2	0	384	#3 (384)	3	C22	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-J	Ebip.3	Elagatis bipinnulata				Misc.	0.05	R2G7S2	Yes	G11	SFG 019	D21		R2G7S2D	G11				87		0	0	0	0	384	#3 (384)	3	D21	0	1	1	0	2	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-K	Ebip.3	Elagatis bipinnulata				Crust.	0.07	R2G7S2	Yes	H11	SFG 019	D22		R2G7S2D	H11				88		0	1	2	0	384	#3 (384)	3	D22	0	1	0	0	1	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-L	Ebip.3	Elagatis bipinnulata				Crust.	<.01	R2G7S2	Yes	A12	SFG 019	A23		R2G7S2D	A12				89		2	1	0	0	384	#3 (384)	3	A23	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-M	Ebip.3	Elagatis bipinnulata				Misc.	0.03	R2G7S2	Yes	B12	SFG 019	A24		R2G7S2D	B12				90		0	1	0	0	384	#3 (384)	3	A24	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-N	Ebip.3	Elagatis bipinnulata				Misc.	0.02	R2G7S2	Yes	C12	SFG 019	B23		R2G7S2D	C12				91		2	2	0	0	384	#3 (384)	3	B23	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-O	Ebip.3	Elagatis bipinnulata				Crust.	0.01	R2G7S2	Yes	D12	SFG 019	B24		R2G7S2D	D12				92		2	2	2	0	384	#3 (384)	3	B24	2	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-P	Ebip.3	Elagatis bipinnulata				scales	0.01	R2G7S2	Yes	E12	SFG 019	C23		R2G7S2D	E12				93		0	1	1	0	384	#3 (384)	3	C23	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-Q	Ebip.3	Elagatis bipinnulata				Misc.	<.01	R2G7S2	Yes	F12	SFG 019	C24		R2G7S2D	F12				94	seed?	0	1	0	0	384	#3 (384)	3	C24	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1573-R	Ebip.3	Elagatis bipinnulata				snail	<.01	R2G7S2	Yes	G12	SFG 019	D23		R2G7S2D	G12				95		0	1	0	0	384	#3 (384)	3	D23	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-A	Ebip.4	Elagatis bipinnulata				Misc.	0.03	R2G7S2	Yes	H12	SFG 019	D24		R2G7S2D	H12				96		0	1	1	0	384	#3 (384)	3	D24	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-B	Ebip.4	Elagatis bipinnulata				Misc.	0.05	R2G7S3 	Yes	A1	SFG 019	E1		R2G7S3D 	A1				1		0	1	1	0	384	#3 (384)	3	E1	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-C	Ebip.4	Elagatis bipinnulata				Misc.	0.04	R2G7S3 	Yes	B1	SFG 019	E2		R2G7S3D 	B1				2		0	1	1	0	384	#3 (384)	3	E2	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-D	Ebip.4	Elagatis bipinnulata				Misc.	0.04	R2G7S3	Yes	C1	SFG 019	F1		R2G7S3D 	C1				3		0	2	0	0	384	#3 (384)	3	F1	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-E	Ebip.4	Elagatis bipinnulata				Crust.	0.06	R2G7S3	Yes	D1	SFG 019	F2		R2G7S3D 	D1				4		0	2	2	0	384	#3 (384)	3	F2	1	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-F	Ebip.4	Elagatis bipinnulata				Crust.	0.03	R2G7S3	Yes	E1	SFG 019	G1		R2G7S3D 	E1				5		2	2	2	0	384	#3 (384)	3	G1	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-G	Ebip.4	Elagatis bipinnulata				Crust.	0.04	R2G7S3	Yes	F1	SFG 019	G2		R2G7S3D 	F1				6		0	2	0	0	384	#3 (384)	3	G2	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-H	Ebip.4	Elagatis bipinnulata				Crust?	0.02	R2G7S3	Yes	G1	SFG 019	H1		R2G7S3D 	G1				7		0	1	1	0	384	#3 (384)	3	H1	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-I	Ebip.4	Elagatis bipinnulata				Crust.	0.02	R2G7S3	Yes	H1	SFG 019	H2		R2G7S3D 	H1				8		0	1	0	0	384	#3 (384)	3	H2	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-J	Ebip.4	Elagatis bipinnulata				Vert.	<.01	R2G7S3	Yes	A2	SFG 019	E3		R2G7S3D 	A2				9		0	1	0	0	384	#3 (384)	3	E3	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-K	Ebip.4	Elagatis bipinnulata				Scales	0.03	R2G7S3	Yes	B2	SFG 019	E4		R2G7S3D 	B2				10		0	1	0	0	384	#3 (384)	3	E4	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-L	Ebip.4	Elagatis bipinnulata				Seed	<.01	R2G7S3	Yes	C2	SFG 019	F3		R2G7S3D 	C2				11		0	1	0	0	384	#3 (384)	3	F3	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1574-M	Ebip.4	Elagatis bipinnulata				Misc.	0.01	R2G7S3	Yes	D2	SFG 019	F4		R2G7S3D 	D2				12		0	1	0	0	384	#3 (384)	3	F4	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-A	Ebip.5	Elagatis bipinnulata				Misc.	0.03	R2G7S3	Yes	E2	SFG 019	G3		R2G7S3D 	E2				13		0	2	2	0	384	#3 (384)	3	G3	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-B	Ebip.5	Elagatis bipinnulata				Vert.	0.05	R2G7S3	Yes	F2	SFG 019	G4		R2G7S3D 	F2				14		2	2	1	0	384	#3 (384)	3	G4	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-C	Ebip.5	Elagatis bipinnulata				Misc.	0.04	R2G7S3	Yes	G2	SFG 019	H3		R2G7S3D 	G2				15		0	1	0	0	384	#3 (384)	3	H3	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-D	Ebip.5	Elagatis bipinnulata				Vert.	0.02	R2G7S3	Yes	H2	SFG 019	H4		R2G7S3D 	H2				16		2	1	1	0	384	#3 (384)	3	H4	2	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-E	Ebip.5	Elagatis bipinnulata				Misc.	0.04	R2G7S3	Yes	A3	SFG 019	E5		R2G7S3D 	A3				17		2	1	0	0	384	#3 (384)	3	E5	2	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-F	Ebip.5	Elagatis bipinnulata				Vert.	0.03	R2G7S3	Yes	B3	SFG 019	E5		R2G7S3D 	B3				18		1	2	1	0	384	#3 (384)	3	E5	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-G	Ebip.5	Elagatis bipinnulata				Misc.	0.03	R2G7S3	Yes	C3	SFG 019	F5		R2G7S3D 	C3				19		1	1	2	0	384	#3 (384)	3	F5	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-H	Ebip.5	Elagatis bipinnulata				Vert.	0.04	R2G7S3	Yes	D3	SFG 019	F6		R2G7S3D 	D3				20		0	1	1	0	384	#3 (384)	3	F6	0	1	1	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-I	Ebip.5	Elagatis bipinnulata				Vert.	0.04	R2G7S3	Yes	E3	SFG 019	G5		R2G7S3D 	E3				21		0	1	1	0	384	#3 (384)	3	G5	1	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-J	Ebip.5	Elagatis bipinnulata				Misc.	0.01	R2G7S3	Yes	F3	SFG 019	G6		R2G7S3D 	F3				22		0	1	0	0	384	#3 (384)	3	G6	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-K	Ebip.5	Elagatis bipinnulata				Crust.	0.04	R2G7S3	Yes	G3	SFG 019	H5		R2G7S3D 	G3				23		0	2	1	0	384	#3 (384)	3	H5	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-L	Ebip.5	Elagatis bipinnulata				Misc.	0.02	R2G7S3	Yes	H3	SFG 019	H6		R2G7S3D 	H3				24		1	2	2	0	384	#3 (384)	3	H6	0	1	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
1575-M	Ebip.5	Elagatis bipinnulata				Misc.	0.02	R2G7S3	Yes	A4	SFG 019	E7		R2G7S3D 	A4				25		1	1	1	0	384	#3 (384)	3	E7	0	2	0	0	0	NA	1		NA	NA	NA	NA	NA	NA	NA	NA-NA-NA-NA	NA
